old_path,new_path,ownership_type,interface_or_component,atlas_group,packing_policy,notes_cn
assets/runtime/ui/secondary_centered_v04/elements/common/button_yellow_default.png,assets/runtime/ui/shared/buttons/states/button_yellow_default.png,shared,buttons,atlas_ui_shared_buttons,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/common/button_yellow_pressed.png,assets/runtime/ui/shared/buttons/states/button_yellow_pressed.png,shared,buttons,atlas_ui_shared_buttons,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/common/panel_light.png,assets/runtime/ui/shared/backplates/panels/panel_light.png,shared,backplates,atlas_ui_shared_backplates,STANDALONE,多个二级界面共用的 NinePatch 基础面板。
assets/runtime/ui/secondary_centered_v04/elements/common/switch_off.png,assets/runtime/ui/interfaces/settings/controls/switch_off.png,interface,settings,atlas_ui_interface_settings,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/common/switch_on.png,assets/runtime/ui/interfaces/settings/controls/switch_on.png,interface,settings,atlas_ui_interface_settings,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/common/title_ribbon_blue.png,assets/runtime/ui/shared/decorations/titles/title_ribbon_blue.png,shared,decorations,atlas_ui_shared_decorations,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/icons/crystal.png,assets/runtime/ui/interfaces/shop/icons/shop_crystal.png,interface,shop,atlas_ui_interface_shop,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/pages/commerce/first_chest_open.png,assets/runtime/ui/interfaces/first_purchase/rewards/first_chest_open.png,interface,first_purchase,atlas_ui_interface_first_purchase,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/pages/commerce/reward_slot_purple.png,assets/runtime/ui/interfaces/first_purchase/decorations/reward_slot_purple.png,interface,first_purchase,atlas_ui_interface_first_purchase,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/pages/shop/icon_coin_bundle.png,assets/runtime/ui/interfaces/shop/icons/icon_coin_bundle.png,interface,shop,atlas_ui_interface_shop,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/pages/shop/icon_imprint_chest.png,assets/runtime/ui/interfaces/shop/icons/icon_imprint_chest.png,interface,shop,atlas_ui_interface_shop,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/pages/shop/icon_star_hammer.png,assets/runtime/ui/interfaces/shop/icons/icon_star_hammer.png,interface,shop,atlas_ui_interface_shop,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/frames/ui_battle_pause_shell_v03.png,assets/runtime/ui/interfaces/battle_pause/backplates/ui_battle_pause_shell_v03.png,interface,battle_pause,atlas_ui_interface_battle_pause,STANDALONE,二级界面独占框体，保持独立纹理便于局部修改。
assets/runtime/ui/secondary_centered_v04/frames/ui_clear_data_confirm_shell_v03.png,assets/runtime/ui/shared/confirmation/backplates/ui_clear_data_confirm_shell_v03.png,shared,confirmation,atlas_ui_shared_confirmation,STANDALONE,清空数据与购买确认共用同一确认框体。
assets/runtime/ui/secondary_centered_v04/frames/ui_exit_confirm_shell_v03.png,assets/runtime/ui/interfaces/exit_confirm/backplates/ui_exit_confirm_shell_v03.png,interface,exit_confirm,atlas_ui_interface_exit_confirm,STANDALONE,二级界面独占框体，保持独立纹理便于局部修改。
assets/runtime/ui/secondary_centered_v04/frames/ui_first_purchase_gift_shell_v03.png,assets/runtime/ui/interfaces/first_purchase/backplates/ui_first_purchase_gift_shell_v03.png,interface,first_purchase,atlas_ui_interface_first_purchase,STANDALONE,二级界面独占框体，保持独立纹理便于局部修改。
assets/runtime/ui/secondary_centered_v04/frames/ui_piggy_bank_shell_v03.png,assets/runtime/ui/interfaces/piggy_bank/backplates/ui_piggy_bank_shell_v03.png,interface,piggy_bank,atlas_ui_interface_piggy_bank,STANDALONE,二级界面独占框体，保持独立纹理便于局部修改。
assets/runtime/ui/secondary_centered_v04/frames/ui_settings_shell_v03.png,assets/runtime/ui/interfaces/settings/backplates/ui_settings_shell_v03.png,interface,settings,atlas_ui_interface_settings,STANDALONE,二级界面独占框体，保持独立纹理便于局部修改。
assets/runtime/ui/secondary_centered_v04/frames/ui_shop_shell_v03.png,assets/runtime/ui/interfaces/shop/backplates/ui_shop_shell_v03.png,interface,shop,atlas_ui_interface_shop,STANDALONE,二级界面独占框体，保持独立纹理便于局部修改。
assets/runtime/资源/diban.png,assets/runtime/ui/interfaces/battle/board/standalone/battle_board_backdrop.png,interface,battle,atlas_ui_interface_battle,STANDALONE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/layer_001.png,assets/runtime/ui/interfaces/battle/top_hud/buttons/battle_pause_button.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/layer_002.png,assets/runtime/ui/interfaces/battle/top_hud/icons/battle_timer_clock_icon.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/layer_003.png,assets/runtime/ui/interfaces/battle/top_hud/backplates/battle_wave_panel.png,interface,battle,atlas_ui_interface_battle,STANDALONE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/layer_004.png,assets/runtime/ui/interfaces/battle/top_hud/backplates/battle_timer_panel.png,interface,battle,atlas_ui_interface_battle,STANDALONE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/layer_005.png,assets/runtime/ui/interfaces/battle/top_hud/icons/battle_currency_icon.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/layer_006.png,assets/runtime/ui/interfaces/battle/top_hud/backplates/battle_currency_panel.png,interface,battle,atlas_ui_interface_battle,STANDALONE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/X-1.png,assets/runtime/ui/interfaces/battle/energy_hud/icons/skill_disabled_icon.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/X-2.png,assets/runtime/ui/interfaces/battle/energy_hud/backplates/skill_panel_frame.png,interface,battle,atlas_ui_interface_battle,STANDALONE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/X-3.png,assets/runtime/ui/interfaces/battle/energy_hud/icons/instant_cluster_swap.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/X-4.png,assets/runtime/ui/interfaces/battle/energy_hud/icons/instant_crystal_rain.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
assets/runtime/资源/X-5.png,assets/runtime/ui/interfaces/battle/energy_hud/icons/locked_item_slot.png,interface,battle,atlas_ui_interface_battle,PACK_CANDIDATE,从中文旧根目录迁入战斗界面，并改为可读的英文功能名。
